,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
254,Donald Cerrone,0,45%,11%,0,1,0,60 , 131,64 , 136,1 , 9,17 , 67,30 , 40,13 , 24,48 , 115,11 , 15,1 , 1,Leon Edwards,0,50%,0%,0,0,0,84 , 166,101 , 185,0 , 4,37 , 105,19 , 27,28 , 34,62 , 140,22 , 26,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Leon Roberts,http://ufcstats.com/fight-details/28c70663b99560a8
255,Ovince Saint Preux,0,58%,0%,1,0,0,7 , 12,13 , 18,0 , 1,5 , 9,2 , 3,0 , 0,4 , 8,0 , 0,3 , 4,Tyson Pedro,1,75%,0%,1,0,0,9 , 12,10 , 13,0 , 4,5 , 6,3 , 4,1 , 2,6 , 8,3 , 4,0 , 0,1,00:02:54,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/bb4755924dfafaea
256,Jessica-Rose Clark,0,36%,0%,0,0,0,51 , 139,51 , 139,0 , 0,30 , 111,13 , 18,8 , 10,46 , 132,4 , 5,1 , 2,Jessica Eye,0,29%,50%,0,2,0,67 , 225,74 , 232,1 , 2,38 , 182,23 , 35,6 , 8,60 , 217,0 , 0,7 , 8,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/2242e7df6f320ea6
257,Jingliang Li,0,46%,0%,0,0,0,96 , 206,96 , 206,0 , 0,32 , 111,13 , 23,51 , 72,95 , 205,1 , 1,0 , 0,Daichi Abe,0,29%,0%,0,0,0,45 , 154,45 , 154,0 , 0,24 , 123,1 , 6,20 , 25,45 , 153,0 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/484c48d3723e72cd
258,Teruto Ishihara,0,36%,0%,0,0,0,11 , 30,11 , 30,0 , 2,4 , 18,2 , 5,5 , 7,9 , 28,2 , 2,0 , 0,Petr Yan,2,62%,0%,0,1,0,25 , 40,29 , 45,0 , 0,18 , 32,7 , 8,0 , 0,19 , 31,1 , 1,5 , 8,1,00:03:28,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/8167bd097a16062f
259,Felipe Arantes,0,25%,0%,0,0,0,8 , 31,9 , 32,0 , 2,7 , 27,0 , 3,1 , 1,8 , 31,0 , 0,0 , 0,Song Yadong,1,39%,100%,1,3,0,39 , 100,88 , 155,1 , 1,26 , 80,7 , 13,6 , 7,14 , 63,4 , 5,21 , 32,2,00:04:59,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/c5c5f678558a0ba2
260,Rolando Dy,0,37%,0%,0,0,0,57 , 152,58 , 153,0 , 0,41 , 131,13 , 18,3 , 3,49 , 140,8 , 12,0 , 0,Shane Young,0,48%,20%,0,1,0,104 , 215,116 , 230,1 , 5,74 , 183,20 , 22,10 , 10,89 , 191,15 , 24,0 , 0,2,00:04:40,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/bb7408d59b7279f7
261,Kenan Song,1,45%,0%,0,0,0,32 , 71,34 , 76,0 , 0,17 , 52,3 , 5,12 , 14,27 , 64,0 , 0,5 , 7,Hector Aldana,0,43%,100%,0,0,0,39 , 90,41 , 92,2 , 2,17 , 59,6 , 10,16 , 21,38 , 89,0 , 0,1 , 1,2,00:04:45,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/b125025990755616
262,Shinsho Anzai,0,20%,0%,0,0,0,1 , 5,6 , 13,0 , 1,0 , 4,1 , 1,0 , 0,0 , 4,1 , 1,0 , 0,Jake Matthews,0,63%,100%,1,2,0,12 , 19,18 , 25,1 , 1,9 , 16,3 , 3,0 , 0,5 , 8,5 , 8,2 , 3,1,00:02:44,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/ab6cd718c5459eeb
263,Viviane Pereira,0,20%,0%,0,0,0,44 , 212,44 , 212,0 , 0,34 , 189,10 , 23,0 , 0,43 , 210,1 , 2,0 , 0,Xiaonan Yan,0,31%,0%,0,0,0,71 , 227,71 , 227,0 , 0,42 , 174,2 , 8,27 , 45,71 , 226,0 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/d80b0bea0e260b95
264,Matt Schnell,0,38%,0%,0,0,0,71 , 183,79 , 192,0 , 1,43 , 141,5 , 12,23 , 30,68 , 177,3 , 6,0 , 0,Naoki Inoue,0,24%,0%,0,0,0,48 , 196,64 , 212,0 , 1,35 , 172,2 , 4,11 , 20,42 , 190,6 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/d5176b45df32f67e
265,Jenel Lausa,0,50%,0%,0,0,0,7 , 14,9 , 16,0 , 0,4 , 10,2 , 3,1 , 1,5 , 12,0 , 0,2 , 2,Ulka Sasaki,0,44%,71%,1,9,0,25 , 56,34 , 66,5 , 7,18 , 46,6 , 8,1 , 2,6 , 17,4 , 5,15 , 34,2,00:04:04,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/26582aa0b79d2f20
266,Ji Yeon Kim,0,30%,0%,0,0,0,73 , 241,93 , 261,0 , 0,46 , 205,22 , 29,5 , 7,52 , 215,21 , 26,0 , 0,Melinda Fabian,0,41%,0%,0,0,0,72 , 173,79 , 180,0 , 1,39 , 127,11 , 18,22 , 28,66 , 154,6 , 19,0 , 0,3,00:05:00,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/3d12c63c47828937
267,Robert Whittaker,0,39%,0%,0,0,0,128 , 326,129 , 328,0 , 1,57 , 225,23 , 39,48 , 62,119 , 308,9 , 17,0 , 1,Yoel Romero,2,46%,30%,0,0,0,111 , 240,149 , 287,3 , 10,76 , 194,19 , 27,16 , 19,66 , 177,25 , 40,20 , 23,5,00:05:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/5a09fd7cb3db9705
268,Rafael Dos Anjos,0,53%,50%,0,1,0,105 , 198,130 , 223,3 , 6,54 , 139,37 , 45,14 , 14,70 , 163,32 , 32,3 , 3,Colby Covington,0,33%,38%,0,2,0,99 , 296,142 , 346,7 , 18,54 , 229,14 , 33,31 , 34,90 , 278,8 , 16,1 , 2,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc
269,Holly Holm,0,66%,50%,1,9,0,47 , 71,143 , 176,4 , 8,27 , 47,12 , 14,8 , 10,19 , 35,8 , 10,20 , 26,Megan Anderson,0,44%,0%,0,0,1,26 , 58,48 , 81,0 , 0,15 , 42,11 , 16,0 , 0,19 , 48,7 , 10,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/051124b25d576906
270,Andrei Arlovski,0,40%,0%,0,0,0,51 , 125,52 , 126,0 , 2,32 , 97,7 , 10,12 , 18,46 , 116,5 , 7,0 , 2,Tai Tuivasa,1,45%,0%,0,1,0,54 , 120,54 , 120,0 , 0,36 , 98,12 , 15,6 , 7,49 , 109,5 , 11,0 , 0,3,00:05:00,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/319b09306094259b
271,CM Punk,0,23%,11%,0,1,1,19 , 81,56 , 129,1 , 9,10 , 63,7 , 13,2 , 5,10 , 67,7 , 11,2 , 3,Mike Jackson,0,59%,100%,0,1,0,64 , 108,129 , 177,1 , 1,54 , 95,10 , 12,0 , 1,32 , 66,14 , 16,18 , 26,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/64756e0f4b305da8
272,Alistair Overeem,0,58%,0%,2,0,0,7 , 12,24 , 31,0 , 0,3 , 8,4 , 4,0 , 0,6 , 10,0 , 0,1 , 2,Curtis Blaydes,0,69%,100%,0,6,0,37 , 53,62 , 85,4 , 4,32 , 48,5 , 5,0 , 0,3 , 16,12 , 14,22 , 23,3,00:02:56,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/7fd0f7b3866b2c75
273,Claudia Gadelha,0,40%,80%,1,6,0,26 , 64,78 , 124,4 , 5,23 , 59,3 , 5,0 , 0,22 , 57,1 , 2,3 , 5,Carla Esparza,0,41%,50%,0,1,0,43 , 103,205 , 288,2 , 4,33 , 89,3 , 3,7 , 11,28 , 79,7 , 12,8 , 12,3,00:05:00,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/c3425412e4f2f486
274,Ricardo Lamas,0,54%,0%,2,0,1,34 , 62,69 , 97,0 , 4,8 , 34,21 , 23,5 , 5,15 , 40,19 , 20,0 , 2,Mirsad Bektic,0,34%,50%,0,1,0,31 , 89,97 , 174,2 , 4,12 , 65,15 , 18,4 , 6,15 , 62,14 , 23,2 , 4,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/32990cbf8976d94b
275,Rashad Coulter,0,52%,0%,0,0,0,30 , 57,30 , 58,0 , 1,26 , 52,4 , 5,0 , 0,19 , 41,11 , 16,0 , 0,Chris de la Rocha,0,50%,75%,2,5,0,40 , 79,79 , 129,3 , 4,36 , 75,3 , 3,1 , 1,14 , 46,8 , 11,18 , 22,2,00:03:53,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/140e810f952714ea
276,Rashad Evans,0,16%,0%,0,0,0,1 , 6,2 , 7,0 , 1,1 , 6,0 , 0,0 , 0,0 , 3,1 , 3,0 , 0,Anthony Smith,1,66%,0%,0,0,0,6 , 9,6 , 9,0 , 1,4 , 7,0 , 0,2 , 2,2 , 4,2 , 3,2 , 2,1,00:00:53,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/8f9b16f170dbdbb6
277,Joseph Benavidez,0,31%,14%,0,0,0,59 , 186,86 , 216,2 , 14,28 , 128,14 , 33,17 , 25,57 , 180,2 , 6,0 , 0,Sergio Pettis,0,44%,0%,0,0,0,74 , 168,87 , 183,0 , 0,69 , 155,5 , 13,0 , 0,64 , 158,9 , 9,1 , 1,3,00:05:00,3 Rnd (5-5-5),Robert Madrigal,http://ufcstats.com/fight-details/5e2f2f5d9a756de9
278,Clay Guida,0,36%,0%,0,0,0,9 , 25,9 , 25,0 , 1,4 , 20,3 , 3,2 , 2,8 , 24,1 , 1,0 , 0,Charles Oliveira,0,48%,0%,1,0,0,14 , 29,14 , 29,0 , 0,6 , 18,1 , 2,7 , 9,14 , 28,0 , 1,0 , 0,1,00:02:18,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e82d734674ce4d46
279,Mike Santiago,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,Dan Ige,0,92%,100%,0,2,0,25 , 27,29 , 32,1 , 1,25 , 27,0 , 0,0 , 0,2 , 2,2 , 3,21 , 22,1,00:00:50,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/d3f5854d16fc31f9
280,Jimmie Rivera,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,Marlon Moraes,1,77%,0%,0,0,0,7 , 9,7 , 9,0 , 0,6 , 8,0 , 0,1 , 1,2 , 3,0 , 0,5 , 6,1,00:00:33,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/69b147aaaafeb47d
281,Gregor Gillespie,0,50%,77%,2,7,0,13 , 26,30 , 48,7 , 9,11 , 24,1 , 1,1 , 1,5 , 13,2 , 5,6 , 8,Vinc Pichel,0,31%,0%,0,0,0,7 , 22,35 , 51,0 , 0,6 , 21,0 , 0,1 , 1,3 , 17,4 , 5,0 , 0,2,00:04:06,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/921a8db065cd8cc5
282,Walt Harris,1,36%,0%,0,0,0,29 , 79,30 , 80,0 , 0,19 , 61,6 , 14,4 , 4,18 , 66,2 , 2,9 , 11,Daniel Spitz,0,40%,0%,0,0,0,17 , 42,17 , 42,0 , 0,1 , 17,5 , 13,11 , 12,17 , 42,0 , 0,0 , 0,2,00:04:59,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/f43f9861e73739c8
283,Jake Ellenberger,0,55%,0%,0,0,0,5 , 9,7 , 12,0 , 0,4 , 8,1 , 1,0 , 0,1 , 2,4 , 7,0 , 0,Ben Saunders,1,47%,0%,0,0,0,10 , 21,11 , 22,0 , 0,7 , 17,3 , 4,0 , 0,1 , 8,7 , 10,2 , 3,1,00:01:56,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/b7c7707ccea492c7
284,Julio Arce,0,35%,0%,1,1,0,63 , 178,80 , 199,0 , 1,37 , 141,21 , 31,5 , 6,52 , 161,8 , 11,3 , 6,Daniel Teymur,0,36%,0%,0,0,0,37 , 102,39 , 105,0 , 2,5 , 47,4 , 7,28 , 48,31 , 93,6 , 9,0 , 0,3,00:02:55,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/9cb4196446f3ce79
285,Gian Villante,0,37%,0%,0,0,0,50 , 133,50 , 133,0 , 0,20 , 91,12 , 23,18 , 19,50 , 133,0 , 0,0 , 0,Sam Alvey,1,43%,0%,0,0,0,53 , 122,59 , 128,0 , 0,40 , 104,2 , 4,11 , 14,49 , 112,4 , 9,0 , 1,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/194d73490eb731c6
286,Sijara Eubanks,0,35%,50%,0,2,0,75 , 213,96 , 238,2 , 4,51 , 179,13 , 22,11 , 12,61 , 193,3 , 4,11 , 16,Lauren Murphy,0,39%,0%,0,0,0,49 , 125,71 , 147,0 , 2,35 , 101,11 , 17,3 , 7,39 , 115,7 , 7,3 , 3,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/9fb0a4e18ddcd14c
287,Nik Lentz,0,42%,0%,0,0,0,61 , 144,63 , 146,0 , 5,31 , 107,24 , 28,6 , 9,61 , 144,0 , 0,0 , 0,David Teymur,0,35%,0%,0,0,0,67 , 187,72 , 192,0 , 0,31 , 141,12 , 20,24 , 26,67 , 187,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/a25633b1494f1360
288,Belal Muhammad,0,53%,75%,1,1,0,70 , 130,88 , 149,3 , 4,45 , 99,8 , 11,17 , 20,65 , 124,0 , 1,5 , 5,Chance Rencountre,0,13%,0%,0,0,0,16 , 123,16 , 123,0 , 3,8 , 102,3 , 14,5 , 7,16 , 123,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/026c4a26106cc158
289,Desmond Green,0,40%,0%,0,0,0,77 , 191,77 , 191,0 , 0,61 , 160,13 , 27,3 , 4,75 , 187,2 , 4,0 , 0,Gleison Tibau,0,15%,0%,0,0,0,28 , 178,29 , 179,0 , 3,20 , 159,6 , 17,2 , 2,28 , 176,0 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/19fc916df1f0e6ff
290,Johnny Eduardo,0,42%,0%,0,0,0,37 , 88,37 , 88,0 , 1,27 , 72,3 , 8,7 , 8,35 , 86,2 , 2,0 , 0,Nathaniel Wood,0,34%,0%,1,1,0,33 , 97,33 , 97,0 , 0,20 , 73,3 , 7,10 , 17,33 , 97,0 , 0,0 , 0,2,00:02:18,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/4b155647201d549e
291,Jarred Brooks,0,44%,40%,0,1,0,31 , 69,42 , 80,2 , 5,17 , 53,14 , 16,0 , 0,15 , 53,5 , 5,11 , 11,Jose Torres,0,35%,33%,0,0,1,22 , 62,25 , 65,1 , 3,14 , 51,5 , 8,3 , 3,12 , 49,5 , 7,5 , 6,2,00:02:55,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/7969abc596485189
292,Stephen Thompson,0,23%,0%,0,0,0,30 , 126,31 , 127,0 , 1,8 , 92,13 , 19,9 , 15,29 , 125,1 , 1,0 , 0,Darren Till,1,30%,0%,0,0,0,38 , 126,40 , 129,0 , 0,18 , 87,5 , 12,15 , 27,34 , 121,4 , 5,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/cd117bfce747184f
293,Neil Magny,1,62%,0%,0,1,0,18 , 29,40 , 53,0 , 2,14 , 22,3 , 6,1 , 1,2 , 9,3 , 3,13 , 17,Craig White,0,35%,0%,0,0,0,6 , 17,13 , 28,0 , 2,1 , 10,2 , 2,3 , 5,5 , 12,1 , 5,0 , 0,1,00:04:32,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/426ca5caeb857f1e
294,Arnold Allen,0,32%,0%,1,0,0,29 , 90,38 , 101,0 , 0,21 , 76,8 , 14,0 , 0,29 , 88,0 , 2,0 , 0,Mads Burnell,0,35%,50%,0,4,0,20 , 56,70 , 120,6 , 12,13 , 46,3 , 4,4 , 6,16 , 48,1 , 1,3 , 7,3,00:02:41,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/f6efb09c01e4cac6
295,Jason Knight,2,32%,0%,1,0,1,29 , 88,64 , 124,0 , 1,10 , 52,6 , 18,13 , 18,29 , 86,0 , 2,0 , 0,Makwan Amirkhani,0,43%,60%,0,2,0,27 , 62,32 , 68,3 , 5,25 , 60,1 , 1,1 , 1,18 , 48,0 , 0,9 , 14,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/52565f62fb3822db
296,Claudio Silva,0,46%,33%,1,4,0,18 , 39,25 , 51,1 , 3,11 , 27,6 , 9,1 , 3,6 , 16,3 , 4,9 , 19,Nordine Taleb,0,50%,50%,0,0,0,6 , 12,6 , 12,1 , 2,1 , 6,3 , 4,2 , 2,4 , 9,2 , 3,0 , 0,1,00:04:31,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/9dcf8ce308eaa050
297,Eric Spicely,0,20%,0%,0,0,0,15 , 75,19 , 79,0 , 4,11 , 66,0 , 5,4 , 4,15 , 74,0 , 1,0 , 0,Darren Stewart,1,37%,0%,0,0,0,34 , 90,34 , 90,0 , 0,26 , 80,8 , 10,0 , 0,25 , 74,4 , 6,5 , 10,2,00:01:47,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/20b5de395c0f1375
298,Daniel Kelly,0,21%,0%,0,0,0,6 , 28,6 , 28,0 , 0,1 , 19,1 , 3,4 , 6,6 , 28,0 , 0,0 , 0,Tom Breese,1,52%,0%,0,0,0,23 , 44,23 , 44,0 , 0,21 , 41,2 , 3,0 , 0,22 , 42,0 , 0,1 , 2,1,00:03:33,3 Rnd (5-5-5),Daniel Movahedi,http://ufcstats.com/fight-details/8b1dc96a00a8e881
299,Lina Lansberg,0,53%,100%,0,0,0,40 , 75,81 , 125,1 , 1,13 , 44,26 , 28,1 , 3,13 , 42,27 , 33,0 , 0,Gina Mazany,0,42%,100%,0,0,0,38 , 89,112 , 178,2 , 2,10 , 51,18 , 25,10 , 13,24 , 63,14 , 26,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/b3096e8dd4e90718
300,Bradley Scott,1,37%,0%,0,0,0,58 , 155,63 , 160,0 , 0,32 , 104,16 , 39,10 , 12,55 , 152,2 , 2,1 , 1,Carlo Pedersoli,0,37%,75%,0,1,0,67 , 179,68 , 181,3 , 4,39 , 137,22 , 35,6 , 7,65 , 176,0 , 0,2 , 3,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/3e9ddcd30fdc5d85
301,Gillian Robertson,0,34%,50%,1,6,0,17 , 50,26 , 60,2 , 4,16 , 49,0 , 0,1 , 1,5 , 34,0 , 0,12 , 16,Molly McCann,0,30%,0%,0,0,0,10 , 33,10 , 33,0 , 0,10 , 32,0 , 1,0 , 0,10 , 33,0 , 0,0 , 0,2,00:02:05,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/326c3eaa1e9e3dc4
302,Elias Theodorou,0,55%,0%,0,0,0,77 , 138,140 , 203,0 , 0,37 , 83,33 , 47,7 , 8,23 , 53,51 , 81,3 , 4,Trevor Smith,0,50%,27%,0,0,0,41 , 81,82 , 123,3 , 11,14 , 48,21 , 27,6 , 6,14 , 44,24 , 32,3 , 5,3,00:05:00,3 Rnd (5-5-5),Daniel Movahedi,http://ufcstats.com/fight-details/f71d46f804307bd2
303,Demian Maia,0,31%,0%,0,0,0,27 , 87,33 , 94,0 , 15,26 , 85,1 , 2,0 , 0,25 , 85,1 , 1,1 , 1,Kamaru Usman,1,31%,0%,0,0,0,66 , 209,97 , 244,0 , 0,49 , 181,4 , 12,13 , 16,55 , 187,1 , 5,10 , 17,5,00:05:00,5 Rnd (5-5-5-5-5),Leon Roberts,http://ufcstats.com/fight-details/47f42aa7cf851a29
304,Alexa Grasso,0,75%,0%,0,0,0,6 , 8,21 , 23,0 , 0,4 , 5,2 , 3,0 , 0,0 , 2,4 , 4,2 , 2,Tatiana Suarez,0,22%,66%,1,4,0,2 , 9,4 , 11,2 , 3,1 , 7,0 , 1,1 , 1,1 , 8,0 , 0,1 , 1,1,00:02:44,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/24f2d2dd9fea5d79
305,Jared Cannonier,0,28%,0%,0,0,0,6 , 21,10 , 26,0 , 0,4 , 18,0 , 1,2 , 2,6 , 20,0 , 1,0 , 0,Dominick Reyes,1,38%,0%,0,0,0,20 , 52,21 , 53,0 , 1,7 , 33,5 , 11,8 , 8,19 , 49,1 , 3,0 , 0,1,00:02:55,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/1290d7eb0fefd3f3
306,Diego Rivas,0,47%,40%,1,0,0,22 , 46,26 , 50,2 , 5,10 , 23,7 , 17,5 , 6,8 , 31,13 , 14,1 , 1,Guido Cannetti,0,47%,33%,1,4,1,25 , 53,44 , 75,1 , 3,12 , 35,6 , 11,7 , 7,10 , 32,7 , 12,8 , 9,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/db8887f2085f7971
307,Veronica Macedo,0,32%,100%,1,0,0,24 , 73,42 , 100,1 , 1,17 , 60,3 , 7,4 , 6,19 , 57,4 , 6,1 , 10,Andrea Lee,0,60%,60%,2,8,0,56 , 93,87 , 131,3 , 5,17 , 37,24 , 29,15 , 27,15 , 40,26 , 28,15 , 25,3,00:05:00,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/6222cdc86b12d251
308,Vicente Luque,1,40%,0%,0,0,0,14 , 35,14 , 35,0 , 0,9 , 26,1 , 3,4 , 6,10 , 30,1 , 1,3 , 4,Chad Laprise,0,44%,0%,0,0,0,13 , 29,14 , 30,0 , 1,6 , 21,3 , 3,4 , 5,9 , 25,4 , 4,0 , 0,1,00:04:16,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/47c140debc977214
309,Zak Cummings,0,30%,0%,0,0,0,28 , 92,62 , 128,0 , 0,12 , 64,11 , 21,5 , 7,15 , 74,13 , 18,0 , 0,Michel Prazeres,0,39%,33%,0,3,0,30 , 76,32 , 78,3 , 9,20 , 59,4 , 7,6 , 10,29 , 72,1 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/df0d4130944776d9
310,Brandon Moreno,0,33%,28%,0,0,0,45 , 133,50 , 140,2 , 7,32 , 113,4 , 5,9 , 15,43 , 126,2 , 7,0 , 0,Alexandre Pantoja,0,47%,0%,0,2,0,79 , 168,96 , 187,0 , 0,58 , 133,7 , 17,14 , 18,69 , 154,3 , 6,7 , 8,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/49b47b5b5f15c7c0
311,Poliana Botelho,1,69%,0%,0,0,0,9 , 13,9 , 13,0 , 0,7 , 10,1 , 2,1 , 1,3 , 6,0 , 0,6 , 7,Syuri Kondo,0,66%,0%,0,0,0,2 , 3,2 , 3,0 , 0,0 , 1,0 , 0,2 , 2,2 , 3,0 , 0,0 , 0,1,00:00:33,3 Rnd (5-5-5),Camila Albuquerque,http://ufcstats.com/fight-details/c571ac76ca45c1cb
312,Gabriel Benitez,1,47%,100%,0,0,0,9 , 19,9 , 19,1 , 1,7 , 17,1 , 1,1 , 1,2 , 6,0 , 0,7 , 13,Humberto Bandenay,0,100%,0%,1,0,0,2 , 2,2 , 2,0 , 0,1 , 1,0 , 0,1 , 1,2 , 2,0 , 0,0 , 0,1,00:00:39,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/79c22394d9c2144d
313,Enrique Barzola,0,54%,66%,1,5,0,51 , 94,89 , 149,10 , 15,33 , 72,5 , 9,13 , 13,27 , 59,5 , 9,19 , 26,Brandon Davis,0,33%,0%,0,0,0,29 , 87,39 , 102,0 , 1,18 , 72,2 , 4,9 , 11,28 , 85,1 , 1,0 , 1,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/53febf2fb416f9de
314,Henry Briones,0,42%,0%,1,0,0,44 , 104,58 , 123,0 , 0,25 , 82,10 , 13,9 , 9,40 , 98,4 , 6,0 , 0,Frankie Saenz,1,55%,40%,0,2,0,66 , 120,84 , 138,4 , 10,36 , 81,18 , 22,12 , 17,40 , 84,16 , 19,10 , 17,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/e6fdf9e67f84a0e0
315,Claudio Puelles,0,32%,28%,1,0,0,16 , 49,16 , 49,2 , 7,11 , 41,3 , 6,2 , 2,12 , 44,0 , 0,4 , 5,Felipe Silva,1,53%,100%,0,1,0,70 , 130,103 , 171,1 , 1,48 , 101,12 , 17,10 , 12,30 , 75,4 , 6,36 , 49,3,00:02:23,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/866b2c2e354aa27b
316,Amanda Nunes,0,48%,75%,0,2,0,124 , 254,152 , 288,3 , 4,72 , 171,31 , 46,21 , 37,96 , 219,15 , 19,13 , 16,Raquel Pennington,0,37%,12%,0,1,0,64 , 169,79 , 186,1 , 8,49 , 148,10 , 15,5 , 6,56 , 160,7 , 8,1 , 1,5,00:02:36,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/3454f5c7203467aa
317,Jacare Souza,0,55%,11%,1,3,1,64 , 115,78 , 129,1 , 9,42 , 84,21 , 30,1 , 1,42 , 90,8 , 11,14 , 14,Kelvin Gastelum,1,36%,0%,0,0,0,53 , 145,57 , 149,0 , 0,44 , 133,7 , 10,2 , 2,41 , 125,9 , 10,3 , 10,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/d86e31793564cd31
